url,text
https://taya777.click/win-on-82-lottery-game/,"82 Lottery Game at 82 Casino is an exciting way to test your luck and potentially win big. Whether you’re a beginner or an experienced lottery player, understanding the right strategies can improve your chances of winning. In this guide, we’ll explore how to win on the 82 Lottery Game at 82 Casino by using smart number-picking techniques, analyzing patterns, and managing your bets effectively.
Understanding the 82 Lottery Game at 82 Casino
82 Lottery Game follows a simple yet engaging format where players select numbers from a pool of 1 to 82. The winning numbers are randomly drawn, and prizes are awarded based on the number of matches. The more numbers you match, the bigger the prize.
How to Play the 82 Lottery Game at 82 Casino
Sign Up at 82 lottery – Create an account on the 82 Casino platform, ensure you have funds in your account, and choose a lottery game.
Select Your Numbers – Choose a set of numbers. Some formats allow picking multiple numbers to increase winning chances.
Choose Your Bet Amount – Set your bet based on your budget. Higher bets may lead to bigger payouts.
Wait for the Draw – The game follows a scheduled draw system where numbers are randomly selected.
Check the Results – If your selected numbers match the drawn numbers, you win a prize!
Best Strategies to Win on 82 Lottery Game
Although lotteries are primarily games of chance, there are proven techniques that can help improve your odds of winning. By implementing strategic approaches, you can make more informed choices when selecting numbers and managing your gameplay. Below are some of the most effective methods to enhance your chances in the 82 Lottery Game.
Analyze Previous Draw Results
One of the most important steps in improving your lottery strategy is reviewing past draw results. While lottery draws are random, certain numbers tend to appear more frequently than others. Examining historical data can help identify patterns and trends that may influence future outcomes.
Checking previous winning numbers allows you to determine which numbers are drawn most frequently. These are often referred to as “hot numbers,” and some players prefer to include them in their selections. Conversely, “cold numbers” are those that have not appeared for a long time. Some players believe these numbers are overdue and may soon be drawn.
It is also beneficial to avoid selecting numbers that have been drawn in consecutive games, as the likelihood of them being chosen again in the next draw is statistically lower. Instead, aim for a mix of frequently drawn numbers and those that have not appeared for some time.
Use a Balanced Number Selection
Choosing numbers strategically can provide an advantage over selecting numbers at random. One effective method is to use a balanced number selection, ensuring a mix of different types of numbers.
Instead of picking only high or low numbers, create a combination that includes both. A well-balanced selection might include numbers from different ranges, such as a combination of low numbers (1-41) and high numbers (42-82). This approach prevents clustering numbers in a single range, which can reduce the likelihood of winning.
Additionally, mixing odd and even numbers can increase your chances. A ticket that includes an equal distribution of odd and even numbers is statistically more likely to match the drawn numbers compared to selecting all odd or all even numbers.
For example, rather than choosing a set of consecutive numbers like 5, 6, 7, 8, and 9, a more strategic selection would be 10, 27, 45, 58, and 72. This combination covers a variety of number ranges and includes both odd and even numbers, which may provide better odds.
Consider Using Lottery Software
Lottery prediction tools can help analyze historical data and suggest potential winning numbers based on probability. While no software can guarantee a win, these tools use statistical algorithms to identify trends and patterns that may be useful for players.
Some software programs track commonly drawn numbers and recommend combinations based on past results. Others use randomized number generators to help players avoid predictable selections. These tools can be particularly helpful for those who want to make data-driven decisions rather than relying solely on intuition.
However, it is important to remember that lottery games are ultimately based on randomness. While software can provide insights, it should be used as a supplemental tool rather than a foolproof strategy. Players should combine software analysis with other techniques to create a well-rounded approach to number selection.
Join a Lottery Pool or Syndicate
Playing as part of a lottery pool or syndicate is one of the most effective ways to increase your chances of winning. By teaming up with other players, you can collectively purchase more tickets without significantly increasing your spending. This allows for greater coverage of number combinations, improving the odds of securing a prize.
In a lottery pool, members contribute a set amount of money to buy multiple tickets. If any of the tickets win, the prize is divided among all participants according to their contributions. This method allows players to participate in more draws while minimizing individual costs.
It is important to establish clear agreements within the group regarding how winnings will be distributed. Whether playing with friends, family, or coworkers, setting clear rules in advance can prevent disputes and ensure a smooth experience.
Online lottery syndicates also provide an easy way to participate in group play. Many lottery platforms offer syndicate options, automatically handling ticket purchases and prize distribution on behalf of the participants.
One of the key factors in winning the lottery is persistence. Many jackpot winners have achieved success after playing regularly for an extended period. Consistent participation increases the probability of eventually matching the winning numbers.
Rather than playing sporadically, consider establishing a routine where you enter the lottery on a regular basis. This can be done through a subscription service that automatically enters your selected numbers into each draw, ensuring you never miss an opportunity to win.
Another approach is to maintain a consistent set of numbers rather than changing selections for each draw. Some players believe that sticking with the same numbers over time increases their chances of eventually winning. While there is no statistical proof that this method works, it can provide a sense of structure and discipline in your gameplay.
Manage Your Bankroll Wisely
Responsible bankroll management is essential for long-term lottery participation. While it can be tempting to spend large amounts in hopes of winning big, it is crucial to set limits and stick to a budget.
Before playing, determine how much money you are willing to spend on lottery tickets each week or month. Treat this amount as entertainment expenses rather than an investment. Never spend more than you can afford to lose, and avoid using money meant for essential expenses.
Avoid chasing losses by increasing your spending after an unsuccessful draw. Some players fall into the trap of believing they are “due” for a win after a losing streak, leading to reckless betting. Lottery outcomes are random, and each draw is independent of previous results, so increasing bets after a loss does not improve the odds of winning.
Diversifying your bets can also be a smart strategy. Instead of spending all your money on a single ticket, consider spreading it across multiple draws or different lottery games. This approach allows you to participate in more opportunities while maintaining a balanced budget.
Why Play the 82 Lottery Game at 82 Casino?
Playing the 82 Lottery Game at 82 Casino offers several advantages:
✔ Easy-to-Use Platform – Simple and seamless gameplay experience.
✔ High Payout Potential – Offers significant jackpot prizes.
✔ Fair & Transparent Draws – Uses RNG (Random Number Generator) technology for fairness.
✔ Multiple Betting Options – Flexible bet amounts for different budgets.
Winning the 82 Lottery Game at 82 Casino requires a combination of luck, strategy, and consistency. By selecting numbers wisely, studying past results, and managing your bets responsibly, you can improve your chances of hitting the jackpot.
CEO Een Mercado
The noble mission that CEO Een Mercado has been carrying out is to gradually turn Taya777 into Asia's leading reputable, quality and transparent online entertainment site. To bring all members the ultimate experience and the most complete entertainment moments. Thereby contributing to increased income for all members participating at Taya777 through the following.
First and last name: EEN MERCADO
Work address: Philippin"
https://www.broadsheet.com.au/melbourne/coburg/cafes/knafeh-nabulseyeh,"Knafeh is a sweet and salty Arab dessert made by layering white brine cheese and shredded filo or kataifi pastry. The pastry is made from extruded dough and often dyed orange before being cooked on a hotplate, layered with cheese, soaked in a sugar syrup and topped with pistachios. While knafeh is popular in the Middle East, it can be difficult to find in Australia. So owner Mousa Khayat decided to make it the star of the show at his dessert bakery Knafeh Nabulseyeh.
Commonly associated with Khayat’s hometown of Nablus, Palestine, the treat reminds the former dental technician of his childhood and culture. After 30 years living in Australia, Khayat started building and selling knafeh machines – which uses a giant copper spinning plate to prepare the fine strands of pastry – before opening his first store in Hughesdale with his family in 2015, and relocating to Coburg in 2023.
Knafeh Nabulseyeh offers both coarse and fine versions of the dessert: the coarse version is topped with kataifi strands adding layers of crispness, while the fine version uses the same pastry ground down to create a smoother texture.
Also on the menu are traditional baklava, maamoul (cookies filled with pistachios, walnuts or dates), as well osh el bulbul, which uses the strands of pastry from the knafeh to create bird’s nest-like snacks filled with pistachios. Another addition to the offering is basaleh – which translates to “onion” – featuring layers of pastry with a creamy coconut filling.
Inside the store you’ll hear traditional Palestinian music and be transported to a Nablus streetscape in the ’60s via a large black-and-white photo on the wall. It’s a street Khayat and his son Amir Khayat visited when they spent several months in Palestine training in the craft of knafeh."
https://www.cattletoday.com/threads/running-laying-hens-with-cows.108341/,"We have 50 acres of river bottom pasture divided into 4 lots. I was thinking of running more electric fencing and dividing into 8 lots and moving cattle more often and letting chickens go behind them? Or should they just be right in there where the cows are at the same time?Rafter S"":1odh364z said:We've had chickens off and on, and would always let them out in the afternoons where they could catch bugs, scratch through the cattle manure, etc. What more do you need to know?
Yes, I'll have a mobile coopjkwilson"":17sdajte said:Unless you have mobile coop like a chicken tractor, you are going to spend a lot of time chasing chickens and the coyotes will be well fed.
Takes about 15 minutes to move them each day or two.Sniper338"":275v9awt said:I got chickens but that would be a PITA to move birds around like that. Guineas do better job of catching bugs, but chickens try hard for them too.
Chicken predators seems like they would have a hay day"
https://www.ebluejay.com/ads/item/8084359,"Seller Notes: “""BRAND NEW""”
Size: Medium (up to 36in.) Subject: Figures
Artist: Jenine Parker Original/Licensed Reprint: Limited Edition Print
Listed By: Dealer or Reseller Print Surface: Paper
Material: Giclee & Iris Type: Print
All of our Prints come with a Certificate of Authenticity except where stated
What is Giclée?
A modern printmaking process in which individual prints are produced on a special large-format printer in extremely high resolution, to give as exact as possible a reproduction of the precise colors and strokes of the original work. The giclée process offers the highest-quality reproduction available. Giclées may be printed on paper or on canvas. They are rarely produced in editions larger than a few hundred, with each one printed individually.
This artwork we offer comes complete with a gallery certificate of authenticity. This certificate increases the overall value of your collectible artwork significantly, and most importantly, it ensures an easy sale, should you ever wish to sell the piece.
""Two Souls"" Limited Edition Giclee by James Coleman Numbered and Hand Signed with Certificate of Authenticity. This work has never been matted, framed or displayed before and is in excellent condition.
ADD THE DRAMATIC BEAUTY OF JENNINE PARKER'S ARTWORK TO YOUR COLLECTION! Using swirling shapes and brilliant, vivid colors, Jennine Parker creates breathtaking images that bring life to any room. ""Two Souls"" is a limited edition giclee on paper, numbered and hand signed by Parker. Includes Certificate of Authenticity! Measures approx. 22"" x 30"" (with border), 17"" x 25"" (image).
A CERTIFICATE OF AUTHENTICITY WILL ACCOMPANY THIS PIECE!
LIMITED EDITION NUMBER 93 OF 195
Jennine Parker has always used her art as a means of expression. Utilizing her passions and talents, she creates images of movement, shape, and texture. Usually creating sculptures with oil-based modeling clay, Parker uses unconventional methods to create her masterpieces, even using debris like bricks and leaves to make an interesting impression on the clay – and on the viewers. Parker’s inspiration comes from various forms of natural beauty, from the contrast of the smooth, eroded sides of a rock and the jagged edge of cliff, to the curves and shapes of the female form. “Interesting shapes and lines,” she explains “are naturally created from every angle; feeling the need to hold or touch the sculpture is my deliberate intention.
- Brand Jenine Parker
- Mfg Part # 93/195
We accept Visa, MasterCard, American Express, Discover, thru, PayPal,, We also accept Money Orders.
All items on Cd Headquarters are ""BRAND NEW FACTORY SEALED UNLESS IT IS MARKED OTHERWISE"". Most items are shipped from our wharehouse in Colorado, but items can be shipped from around the world.
We're rserious about your safety & your privacy. We encrypt your data to safeguard your transactions with us. And we never share your e-mail with third parties.
All items are shipped within 2 Business Days. Buyer pays return shipping unless item is defective or wrong item.
Buyer pays return shipping unless item is defective or wrong item. We must be contacted first before item is returned..."
https://www.highereddive.com/news/early-alert-system-fafsa-completion/745581/?utm_campaign=Daily%20Newsletter&utm_medium=email&_hsenc=p2ANqtz--KSpMUg88w_l0rv0Dla9oeWonuog_bt5krbypXCpNA9b2XY_z_iZzKMFjs4zyjzetYFgMClr_MXj5LEPUu-Fa3FQSgjA&_hsmi=357352055&utm_content=357352055&utm_source=hs_email,"NASHVILLE — College leaders understand the value of a completed financial aid application, but they often face hurdles helping students navigate the slog of paperwork.
Holyoke Community College, in Massachusetts, encountered this problem in spring 2023. That semester, 47% of attendees at the college’s new-student orientation had not completed their Free Application for Federal Student Aid, institutional leaders said Monday at the American Association of Community Colleges′ annual conference.
Along with low levels of FAFSA completion, they also noted that dozens of students who had otherwise completed their financial aid applications were missing one crucial piece of paperwork — which became the deciding factor between the state completely covering their tuition or not.
Holyoke implemented an early alert system to address challenges among both groups. By proactively reaching out to new students and inviting them to one-on-one advising sessions, officials raised FAFSA completion rates among that cohort by 14% for fall 2023 and got the appropriate state aid to those who were eligible.
Enrolling some 3,700 credit-bearing students, Holyoke is located in a college-dense area with about 20 other higher education institutions, according to Lauren LeClair, the community college's associate director of admissions technology and operations.
""We fight for our students. We wanted to make sure that we were doing right by our students and getting them aid,"" she told conference attendees. ""New students probably had no idea that they didn't have paperwork that was needed.""
Many also didn't know where to go to learn more about financial aid, said Kim Straceski, Holyoke's associate director of financial aid compliance and customer service.
""They're getting different information from different offices, and not always coming to meet one of the experts in financial aid,"" she said.
In spring 2023, the college lacked a way to alert students or financial aid staff about missing financial aid documents, according to education consultancy EAB. Holyoke employed the group to establish a new customer relationship management system to address these issues.
The new system pinged students to alert them about the missing paperwork and prompted them to schedule an advising appointment to fix the error. An adviser also followed up with a more detailed email, highlighting that they could help students hunt down the needed documents.
""Students do open emails — if it's important enough,"" LeClair said.
On the back end, the system allowed both financial aid staff and academic advisers to see notifications to students and any progress they made completing their forms. Before, the two offices were disconnected from one another in this process.
By fall 2023, 67% of students who received early alerts had completed their outstanding aid requirements.
The early alert system also helped new students learn where to seek help for any potential financial aid issues that arise in the future.
At Holyoke, almost 600 students are enrolled in MassReconnect, a state-run free community college program for nontraditional students. Since 2023, state residents ages 25 and older who do not have a degree have been eligible to attend community college for free, so long as they complete the FAFSA.
Early results indicate the program has boosted the number of adult learners enrolled at Massachusetts community colleges, especially those from households earning below the state's median income.
But Holyoke identified a problem for about 40 of its MassReconnect students — they were missing one key document.
""All of these students need to sign an affidavit attesting to the fact that they have not earned a prior degree,"" said Straceski.
But for many, that requirement was not made clear in the MassReconnect program’s promotional materials.
""When students are reading about it on the state's website and they're hearing about it in the news — nothing about this affidavit was ever mentioned,"" Straceski said.
Holyoke couldn't distribute state funding to cover the students' costs without this documentation. But thanks to the early alert system, Straceski said the college received all 40 affidavits by deadline.
Beyond that paperwork gap, the system has helped the college engage with more MassReconnect students. About half of them, 294, have since used the software to schedule one-on-one advising sessions to answer financial aid questions. The college attributes this to improving students' ability to stay enrolled.
It also has helped officials identify students who may be eligible for MassReconnect. Even if students don't ultimately enroll in the program, Straceski said, communication from the college on the topic has garnered ""a lot of FAFSA completions.”"
https://www.noticel.com/gobierno/ahora/tribunales/english/20190710/fbi-arrests-former-heads-of-education-and-health-insurance-administration/,"FBI arrests former heads of Education and Health Insurance Administration
After weeks of anticipation the Federal Bureau of Invetigations (FBI) arrested former secretary of the Department of Education of Puerto Rico, Julia Keleher, and former director of Health Insurance Administration, Angela Avila.
Other former contractors of the Puerto Rican Government under the Department of Education and Health Insurance Administration were also arrested. Among them, the director of the consulting firm BDO, Fernando Scherer, and BDO subcontractor Alberto Velazquez Piñol.
Keleher and Velázquez Piñol were arrested in Washington DC and Connecticut respectiveley.
The former secretary of Education is charged with wire fraud after she allegedly aided Mayra Ponce Mendoza by feeding her privilaged information through her sister and employee of Keleher in the agency, Glenda Ponce Mendoza.
Glenda would give out the information to her sister who during the process of Request for Proposals would have an edge over other competitors, constantly winning out thanks also to the aid of Keleher, who lobbied from the inside to get her contracts approved.
In turn, some of the money from those contracts would be used to pay for Keleher's special assistant, who is not mentioned by name in the indictment.
Keleher and Avila had submitted their resignations from the Rossello Nevares Administration as recent as april and june of this year, after federal investigations were publicaly known. BDO Puerto Rico, on the other hand, had several contracts with Health Insurance Administration and Treasury that amounted to $ 2.2 million.
While these arrests ocurr, Governor Rossello is on vacactions in Europe but in a statement he assumed 'the responsibility and commitment to fight that evil in all instances, until I succeed in doing of Puerto Rico an example of the values and principles on which a more just, dignified and productive society is built, I reiterate that our administration will not tolerate corruption and that anyone who fails to trust must pay with the full weight of the law. I also reiterate the call for collaboration with the law and order agencies that work in these cases.'"
https://www.roadsbridges.com/road-construction/news/55279884/multiple-states-face-flooded-roads-following-storms,"Multiple States Face Flooded Roads Following Storms
April 4, 2025
More rain is in the forecast, creating further concern
Severe storms swept through multiple states Wednesday and Thursday night, leaving a trail of heavy rain, high winds, and road closures in their wake. Emergency officials in Tennessee, Ohio and Kentucky are urging residents to exercise caution as floodwaters rise and debris blocks major roadways.
In Central Tennessee, flash flooding and downed power lines led to several road closures, particularly in Wilson and Williamson counties.
The Tennessee Department of Transportation (TDOT) reported closures along major interstates, with the northbound lane of Interstate 65 at mile marker 80 reopening by noon Thursday. Other affected roads include South Harpeth Road, Old Highway 96, and Floyd Road.
Ohio also experienced significant road disruptions due to storm debris. The Ohio Department of Transportation (ODOT) reported lane closures on State Route 23 South at Rathmell Road and State Route 38 near Rosedale-Milford Road. However, prior closures on state Routes 315 and 310, as well as US-33, have since reopened.
Western Kentucky faced similar challenges, with officials emphasizing the importance of avoiding flooded roads.
In Hopkins County, emergency crews are monitoring flood-prone areas and preparing for additional rainfall in the coming days. Roads closed as of Thursday afternoon included KY 112, KY 502, and sections of State Route 62 in Ohio County.
Authorities in all affected states continue to stress the dangers of driving through floodwaters. Motorists are advised to heed barricades and warnings, avoid cruise control in wet conditions, and remain alert for sudden skidding.
With more rain in the forecast, residents are encouraged to stay updated on road conditions and safety alerts."
https://wzmq19.com/news/320415/u-p-roadside-parks-set-to-close-for-season/,"ESCANABA, Mich. – All roadside parks operated by the Michigan Department of Transportation (MDOT) in the Upper Peninsula will be closed for the season on Friday, Oct. 27.
MDOT maintains 32 roadside parks in the U.P. They close annually in late October and reopen in late April.
In addition, the southbound I-75 Rest Area just north of St. Ignace will close for the season on Nov. 30. This rest area is closed for the winter due to reduced use and safety concerns.
For a map and complete list of MDOT roadside parks, visit www.Michigan.gov/RoadsidePark."
http://luckmedia.com/category/projects/lullaballads/,"DINA LAYZIS AND THERESA SAN LUIS
CREATING A NEW HYBRID GENRE BLENDING
MELLIFLUOUS MELODIES, INSPIRING
LYRICS AND LAYZIS’ ETHEREAL VOICE,
THE TWO COLLABORATE ON ‘LULLABALLADS’
WITH A TWIST—THEY’VE NEVER ACTUALLY
MET IN PERSON!
In Search Of A Vocalist To Help Her Realize Her
Unique Musical Vision, San Luis (based in St. Louis)
Met the Ukranian-Born Layzis (New Jersey) On Bandmix.com
And Developed A Dynamic Songwriting Partnership
This summer, the two prepare for the release of Dreamland, their debut album that breaks ground on a magical musical hybrid they dub “Lullaballads,” vocalist/songwriter Dina Layzis and songwriter/composer Theresa San Luis could easily become the Lennon & McCartney, Simon and Garfunkel or even Jagger-Richards of their new genre.
Except for one thing—they’ve never actually met in person!
Illuminated with 11 sweet, charming and whimsical “ballads” designed to take listeners of all ages on a soothing, multi-faceted ethereal journey, Dreamland is a recording that could only happen in 2011.
From “Magic Unfolding,” the collection’s first single, the slightly dark-tinged fan favorite “Paint Your Dreams” and “Fairyland” (a sweet song that San Luis sees rich animated film possibilities for), all of the songs were written created via the transmission of MP3 files between San Luis and Layzis–living, writing and recording their music several hundred miles apart. The long distance collaborative nature of Dreamland—with San Luis in St. Louis and Layzis in New Jersey–extends to the album’s musical arranger, Andrew Linn, mastering engineer Lance Day and illustrator Olga Ziskin, who all work independently in different cities around the world.
Last year, seeking representation, the Illinois-born and raised San Luis sent her first two recordings—a lullaby album called Andrew’s Lullabies, inspired by a child she knew with cerebral palsy, and her award-winning, gospel-oriented follow-up Awakenings–to Eugene Foley of Foley Entertainment, Inc., a renowned East Coast music industry consulting firm and entertainment agency.
She pitched Foley on a potential recording that would develop her unique concept of “Lullaballads,” which she described as a “blend of universally friendly lullabies and ballads for children and adults.” Children can engage in the vibrant fantastical imagery and portrayals of the innocent imagination while adults can find joy, comfort and escape in her soothing music.
Out of 400 submissions that month, Foley made San Luis one of only two new clients he signed. She only had three songs written for the new project at the time, and quickly got to work on new material. She then began an arduous search for the perfect vocalist to bring her songs to life, first at Interlochen Arts Academy (where she once attended as a viola major on a partial scholarship before going to the University of Notre Dame), then locally in the St. Louis area.
As she began realizing how difficult it was to find someone who could put the necessary time, heart, soul and money into the project, San Luis began searching on bandmix.com and soon hooked up with the Ukranian-born, New York raised Layzis, who described herself as “a singer, songwriter, musician, dreamer and pharmacist.”
Pharmacist? While music has been a part of her life since the very beginning, Layzis chose a career path that would guarantee a more stable future. Her grandmother was very sick for many years and the singer had always cared for her – managing her medications and learning firsthand about various diseases. After careful consideration, she decided pharmacy was a field she was well prepared for. But as someone who still harbored deep musical dreams, she found little time to pursue her creative passions during her six years at pharmacy school, which she maintains were some of the hardest years of her life.
Raised in a household of a classical violinist and an opera singer, you could say music was embedded in Layzis’ DNA. “Since music was the basis of my parents’ lives,” says Layzis, “it was only natural for them to fully surround me with it. They started giving me piano and violin lessons at a very early age. I was 4 years old when I had my first miniature screechy violin with Muppet stickers all over it. My earliest memories all involve music. Thinking back, I can almost view my life as playing out to a soundtrack. My house was always engulfed in music: classical, jazz, various concerts on tape…etc. I took part in as many school plays and productions as possible as well as was a part of school orchestras (playing the violin). I was first violin in my high school orchestra and sang solo performances with the HS guitar group. We even had a small pop band for a little while.”
San Luis, who was impressed with Layzis’ voice from the videos she watched on YouTube, knew from their first correspondence that the two shared similar goals and was pleased that Layzis was open to the possibility of singing her material. Likewise, the singer enjoyed San Luis’ first two albums and saw great potential in the collaboration. San Luis was grateful that Layzis taught her how to operate a digital MP3, which would be one of the keys to their collaboration. With the tech connections in full swing and the music flowing, the two soon evolved into songwriting partners as well, penning five tunes together that made the final tracking of Dreamland.
San Luis says that she had lyrics for 60 percent of the songs and her partner wrote lyrics for the others as well as two songs on her own; one of these, “Paint Your Dreams” was inspired by an epic poem San Luis had given Layzis to read. The singer also wrote “Magic Unfolding,” which is about “reigning in your kingdom of dreams with kindness above…taking a journey with a dragon pulling your golden wagon.
San Luis says that Layzis has helped her grow as a songwriter, urging her to write longer pieces and compose songs in minor keys. The two are already working on a follow up to Dreamland that will be comprised of more straightforward pop ballads. In some ways, Dreamland is also the fulfillment of a promise San Luis made a few years ago to her manager at Dillard’s Department Store, where she was selling children’s shoes. Once her manager heard her music, she said, “Promise me you will make the most of your talents outside of this environment.” San Luis currently works full time at a nursing care facility, playing piano as an activity therapist for elderly residents.
“I like to say we made this album with long fingers like ET, connecting our musical passions across so many states,” says San Luis. “From the start, Dina had the drive to produce great demos, write out music and take the time and thought to flesh things out. She has it all –desire, talent and an incredible work ethic. On a deeper level, I believe she is an answered prayer. We both complement and compliment each other so well, offering encouraging feedback and words to each other at just the right moments. I knew from the start we had a great musical chemistry, but the true affirmation came when I gave her that poem and she drew inspiration from it to write ‘Paint Your Dreams.’ Creating Dreamland with Dina has been a truly magical experience – and has helped me over come all my fears of technology!”
Still working as a pharmacist, Layzis is very optimistic about the potential for Dreamland and feels that “two people believing in the same thing means one can uphold the other and help the other develop creatively.
She adds, “We still are taking a gamble because this is a huge financial investment for us as well as the time we are dedicating. Producing and writing a CD is a huge undertaking for two people who have never done so, especially on their own. ‘Dreamland’ is an album that comes from a lot of heart, friendship and dedication to music. What we share with the world we hope to be very special and worth listening to. I hope one of the doors we knock on will eventually open and have that yellow brick road behind it, but for now I will pour my heart and soul into the music. Hopefully just a bit of luck will shine our way in the process.”"
https://appleinsider.com/articles/22/05/26/microsofts-popular-psychonauts-2-is-now-available-on-the-mac?utm_medium=rss,"Double Fine Productions has launched its popular platform adventure game ""Psychonauts 2"" on the Mac, with the title currently available from the App Store for both Intel and Apple Silicon.
The second installment of Microsoft's Psychonauts property first arrived on PC, Xbox, and PlayStation in August 2021. As of Thursday, the game is now available from the Mac App Store or third-party marketplaces such as Steam, according to Eurogamer.
""Psychonauts 2"" follows protagonist Razputin ""Raz"" Aquato, a ""trained acrobat and powerful young psychic"" who embarks on a quest to solve ""quirky missions and mysterious conspiracies.""
Double Fine Productions, which is owned by Microsoft, describes the title as a ""platform-adventure game with cinematic style and tons of customizable psychic powers.""
""Psychonauts 2 serves up danger, excitement and laughs in equal measure as players guide Raz on a journey through the minds of friends and foes on a quest to defeat a murderous psychic villain,"" the studio wrote.
Mac users will need at least a Core i5 Intel processor or M1, 8GB of RAM, a Radeon Pro 570 or equivalent, and 2GB of video memory — or any Apple Silicon Mac. The recommend specifications are a Core i9 Intel processor, 16GB of RAM, a GeForce GTX 1660, and 8GB of video memory.
Users will need macOS 10.14 or later to install the app. It isn't clear if the Apple Silicon support is native or if it requires Rosetta 2 compatibility layer.
The title can be found on the Mac App Store for $59.99. Users who already purchased it on Steam will be able to load it up on their Macs."
https://blog.xcaret.com/en/what-is-a-mexican-trajinera/?utm_source=blog_xoximilco_in&utm_medium=blog&utm_term=mexican+style&utm_content=blog_xo&utm_campaign=What+Is+A+Mexican+Trajinera,"June 27, 2016
As you might have heard before, we Mexicans are very good when it comes to fiesta, we are party animals, heart and soul, “and so, let me tell you about a place full of tradition, color and good music where you will find the true meaning of Mexico”. Come with me if you want to know what does Mexican boats look like, why are they so famous and why are they called “trajineras”.
The spanish verb trajinar means “to carry goods from one side to another”; that’s why we call these kind of boats “trajineras”. Trajineras were born in the era of the former president of Mexico Porfirio Díaz, since he wanted to please his guests by giving them a tour through the famous canals of Xochimilco in Mexico City. The first trajineras used to have woven roofs and chairs made out of a plant called tule, and they were decorated with floral arches with female names on them, such as “María” or “Rosario”. Nowadays, not only you can still find these typical trajineras in Mexico City, but you can also enjoy a fun ride within the beautiful scenarios of Cancun. So join me in this countdown to discover the difference between a trajinera and a regular party boat.
4.- It’s not a gondola
Although in a gondola there can also be a guy in charge of paddling while singing “ay, ay, ay cielito lindo”, that would definitely not be a trajinera. And that is because a gondola can only fit 6 people, while a trajinera can hold a party with 20 friends.
3.- It’s not a canoe
Just a minute! In Xoximilco Cancun only a person is paddling while in a canoe more persons paddle, then is it or is it not a canoe? First of all the trajinera is not small since the whole mariachi manages to fit in, even “Los Norteños” have enough space to play on board, including their set of drums, which of course wouldn’t be possible in a canoe, so, no, it is definitely not a canoe.
2.- It’s not a boat
Although it has its own crew, and you may get all the “what will we do with the drunken sailor” vibes while the captain is responsible for adding a little humor to party all night, it is not a boat. Let me explain you why: passengers (better known as compadres) do not have to weigh any anchor, all they have to do is enjoy a night full of tequila and a lot of dancing.
1.- It’s not a kayak
Our trajinera has compartments for storing the most precious treasure of the night: the drinks. They will enable us to navigate the waters and feel the adrenaline of the mexican party as we play the mexican game “toques, toques” and dance the night away to the rhythm of “rikitiki”. So, as you can see, trajineras are not a kayak.
So what is a trajinera?, I’ll help you with the answer. A trajinera is your water ride through music, party, food, drink and the best Mexican night of your life. Now you know compadre, the next time you visit Xoximilco in Cancun, you will not forget that the best party is on board of a trajinera.
Tell us. Have you heard of the trajineras or Xoximilco party?
Mercadóloga y chilanga de corazón, amante de la comida mexicana; la música es mi inspiración"
